"","LotFrontage","LotArea","GrLivArea","BedroomAbvGr","Fireplaces","GarageArea","WoodDeckSF","SalePrice","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","LandContourLvl","CentralAir","KitchenQual","GarageQual","Remod","IsNew","Location","Railroad","Amenities","NeighRich","Two_Story_dum","BsmtQC","FlatRoof_dum"
"766",0.377614701552581,0.963650064868566,0.154555462857044,-1.05548368807522,0.603372988152612,0.530888876641672,-0.963702640901991,1.12822710395702,-0.306119747430679,-1.09241919264945,1.15675499573637,-0.626305247254688,0.910479029365114,1,1,5,3,0,1,4,0,0,1,0,2.66666666666667,0
"767",0.5709100822354,0.305706637612466,0.556575566770764,0.17760987564456,0.603372988152612,0.0783796913760152,1.12696531827463,0.364909840384259,0.319255920500502,-0.022063360182977,-0.186912484061474,0.313537003837222,1.02242561662171,1,1,3,3,0,0,3,0,0,1,1,2.66666666666667,0
"768",0.377614701552581,0.662831429180401,0.621170006178114,1.41070343936435,-0.949322365529688,-0.265715834919745,1.1545176580551,-0.165380717505437,0.944631588431683,0.0265891776564081,-1.29063934246684,0.687769527152302,0.860349436064931,1,1,3,3,1,0,2,0,0,1,1,3,0
"769",0.171160146879297,0.0405286488376637,0.770255290620812,0.17760987564456,0.603372988152612,0.0218160432178081,0.881516092416151,0.619059713427468,-0.306119747430679,-1.04376665481006,0.484921255837449,-0.0362893846281626,0.153767458850677,1,1,4,3,1,0,3,0,0,1,0,2.66666666666667,0
"770",-1.01647367978709,3.50631264932806,2.57280015006783,1.41070343936435,0.603372988152612,1.70458457592447,1.43048329990987,2.96411904127942,2.82075859222523,-0.751851427773754,0.0530281373309993,2.5520278775974,1.06963463525204,0,1,5,3,0,0,4,0,0,2,1,3.66666666666667,0
"771",0.255435322061719,-0.40354385313059,-1.59325681025217,-1.05548368807522,-0.949322365529688,0.455470679097396,0.881516092416151,-0.605739432602235,-0.306119747430679,0.221199329013949,-0.858746223960395,-0.55847766682913,-1.47489243038047,1,1,3,3,0,0,1,0,0,1,0,3.33333333333333,0
"772",0.0401882449112818,-0.00800899652433792,-0.49981848759358,-1.05548368807522,-0.949322365529688,-0.392984043275711,-0.963702640901991,-1.32718135261994,-1.55687108329304,1.58347038851673,-1.19466309390986,0.243724670953661,-1.47489243038047,1,1,3,3,0,0,1,0,0,1,0,1.66666666666667,0
"774",0.171160146879297,0.254158392267494,-1.40368659306786,-1.05548368807522,-0.949322365529688,-0.963334162204299,-0.963702640901991,-1.02885615015363,-1.55687108329304,1.29155516148042,-0.858746223960395,-0.894870214533327,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"775",1.52677498709454,0.914623845722082,0.993908109168798,0.17760987564456,0.603372988152612,1.9591209926364,1.25086516719628,2.16677110087773,-0.306119747430679,-1.04376665481006,0.82083812578691,0.128551268300447,0.293376760810764,1,1,4,3,0,0,4,0,0,2,0,3.33333333333333,0
"776",-2.15318539958467,-1.33703607940733,-0.540833330829805,-1.05548368807522,-0.949322365529688,-0.317565845731435,-0.963702640901991,-0.133322779279004,0.944631588431683,-0.557241276416213,-0.522829354010935,0.262692408383196,1.07150071017633,1,1,3,3,0,0,2,0,0,1,0,3,0
"777",0.787695942687968,0.448487510522365,0.369769085629482,0.17760987564456,-0.949322365529688,1.81771187224088,0.951135433225845,0.673967035426494,-0.306119747430679,-1.09241919264945,0.484921255837449,-0.398339428950441,0.416092542549554,1,1,4,3,1,0,3,0,0,1,0,3.33333333333333,0
"778",1.24036326849992,0.790285647815221,-1.46560132559922,0.17760987564456,0.603372988152612,-0.185584000028951,1.14821000874871,-0.464299748915917,-0.306119747430679,0.464462018210874,-0.858746223960395,-0.360963255491668,-1.47489243038047,1,1,3,3,0,0,1,0,0,1,0,2.33333333333333,0
"779",-0.289375456879063,-0.116059609240149,1.06707366648301,1.41070343936435,2.15606834183491,0.710007095809328,-0.963702640901991,-0.437277210333211,-0.306119747430679,0.367156942532104,-0.858746223960395,0.194351379726247,-1.47489243038047,1,1,3,3,0,0,3,0,0,1,0,0,0
"780",0.495063351342542,0.32606305296319,-1.10516331320549,-1.05548368807522,-0.949322365529688,0.116088790148153,-0.963702640901991,-0.603827148152414,-0.306119747430679,0.318504404692719,-0.522829354010935,0.137037999278823,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3.66666666666667,0
"781",-0.143729350204866,-0.242315808542458,-0.41689643429631,0.17760987564456,0.603372988152612,-0.364702219196607,1.11328359267848,0.0805797333978373,-0.306119747430679,-0.557241276416213,-0.186912484061474,-1.14023010325893,-0.0472854615089878,1,1,3,3,1,0,3,0,0,1,0,3,0
"782",-0.0503770242000872,-0.430433529499211,0.348518105175385,0.17760987564456,-0.949322365529688,0.0218160432178081,-0.963702640901991,0.0791130483893667,0.319255920500502,-0.411283662898058,0.82083812578691,0.152530425115795,0.755078345912729,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"783",0.0401882449112818,1.1790771670456,-0.00634758520990907,0.17760987564456,-0.949322365529688,0.592166162146397,-0.963702640901991,0.238409260238781,-0.306119747430679,-0.751851427773754,0.484921255837449,-0.771010473049505,0.153767458850677,1,1,4,3,1,0,3,0,0,1,0,2.66666666666667,0
"784",0.337432508614405,0.0407436169942758,-0.793375273060946,-2.28857725179501,0.603372988152612,0.578025250106845,1.23596944928536,-0.0781621516839096,-0.306119747430679,0.415809480371489,0.149004385887988,0.441815781376859,0.111104571638126,1,1,4,3,0,0,2,0,0,1,0,3.33333333333333,0
"785",-1.88921800936932,-0.678841354723217,0.108828275243669,0.17760987564456,0.603372988152612,-2.25958443249655,-0.963702640901991,-0.741231392485902,-0.306119747430679,-0.751851427773754,-0.186912484061474,-0.667429160617733,1.32136803312534,1,1,3,0,1,0,2,0,0,1,1,2.33333333333333,0
"786",0.5709100822354,0.183510684791675,-0.203693225765688,0.17760987564456,0.603372988152612,-0.105452165138158,-0.963702640901991,-0.141300006389523,-0.306119747430679,0.950987396604725,-0.522829354010935,0.462006307437373,0.967509115437985,1,1,3,3,0,0,3,0,0,1,0,2.33333333333333,0
"787",-0.289375456879063,0.375593526850937,0.44208380350243,1.41070343936435,-0.949322365529688,-0.298711296345366,-0.963702640901991,-0.528474991089216,0.944631588431683,1.82673307771366,0.149004385887988,0.60298869627885,0.965170614667537,1,1,3,3,1,0,2,1,0,1,1,2,0
"788",0.417271622008255,0.252615841541742,1.16401338996655,1.41070343936435,-0.949322365529688,0.653443447651121,-0.963702640901991,0.804588131591814,1.57000725636286,-0.800503965613139,0.484921255837449,1.04649200968609,0.293376760810764,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"789",-0.832556084670945,-0.774285379649074,-1.44137666324765,-1.05548368807522,-0.949322365529688,-0.935052338125196,-0.963702640901991,-1.18206764905433,-1.55687108329304,-0.703198889934369,-0.522829354010935,-2.06157773858181,-1.47489243038047,1,1,3,2,1,0,2,0,0,1,0,2.33333333333333,0
"790",0.589579133244652,0.614855778407059,1.16848412074204,2.64379700308413,-0.949322365529688,-0.166729450642882,0.920780358456367,0.243920491573596,0.319255920500502,-1.09241919264945,0.484921255837449,0.958401740558305,0.894366247083608,0,1,4,3,1,0,2,0,0,1,1,3,0
"791",-1.28044107000244,-2.01492661076102,-0.696930904425949,-1.05548368807522,0.603372988152612,-0.388270405929193,0.812001855203512,-0.162156943506038,-0.306119747430679,-0.946461579131294,0.484921255837449,-1.35330214230536,-0.166364587328725,1,1,4,3,1,0,4,0,0,1,0,2.66666666666667,0
"792",0.337432508614405,0.469836448808059,-0.930702881367529,0.17760987564456,2.15606834183491,0.281066097276257,0.881516092416151,-0.387579928012153,-0.306119747430679,0.415809480371489,-0.522829354010935,-0.455357405826975,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3.33333333333333,0
"793",0.990018313455499,0.209317597882489,1.05628518030396,0.17760987564456,0.603372988152612,-0.114879439831192,1.03646063061488,1.18292345244623,1.57000725636286,-0.605893814255598,0.484921255837449,1.18093510559477,0.776731666746988,1,1,3,3,1,0,4,0,0,2,1,3.33333333333333,0
"794",0.417271622008255,0.0529579234063622,0.133853703839878,0.17760987564456,-0.949322365529688,-0.0253203302473645,1.01006688026522,0.714425752512048,-0.306119747430679,-1.09241919264945,0.82083812578691,-0.644922997191173,0.776731666746988,1,1,4,3,0,1,4,0,0,1,0,3.33333333333333,0
"795",-0.0966941256295953,0.381381554148196,0.868551271416364,0.17760987564456,0.603372988152612,-0.331706757770986,0.948472737543402,0.33850926568934,0.319255920500502,-0.508588738576828,0.484921255837449,0.0158138793583671,0.303309464392389,1,1,4,3,1,0,3,0,0,1,1,2.66666666666667,0
"796",0.171160146879297,-0.116059609240149,0.271981381457661,0.17760987564456,0.603372988152612,-0.01589305555433,-0.963702640901991,0.00620478763863008,0.319255920500502,0.318504404692719,-0.186912484061474,-0.520700386008084,1.08435629324249,1,1,3,3,1,0,3,0,0,1,1,2.66666666666667,0
"797",0.213590366015267,-0.163917424292301,-0.338545385671865,0.17760987564456,0.603372988152612,0.229216086464568,0.934875633923363,-0.446253319965647,-0.93149541536186,0.367156942532104,-0.522829354010935,-1.06976651466524,-1.47489243038047,1,1,3,3,0,0,1,0,0,1,0,2.33333333333333,0
"799",1.35819210642435,0.81475172691264,2.43815659896508,1.41070343936435,2.15606834183491,1.60559819164761,0.951135433225845,2.69648153220773,1.57000725636286,-1.09241919264945,1.82858873563529,1.42740984388712,0.54314979919979,1,1,5,3,1,0,4,0,0,2,1,3,0
"800",-0.289375456879063,-0.417621636174761,0.652970890720241,0.17760987564456,2.15606834183491,-1.1283114693324,-0.963702640901991,0.0658752368311095,0.319255920500502,1.6807754641955,-0.186912484061474,0.601792897367743,1.10212205718943,1,1,4,3,1,0,1,0,0,1,1,2.66666666666667,0
"801",0.533223743995882,0.707672531732063,0.509075106785219,1.41070343936435,-0.949322365529688,0.582738887453362,1.34538968786863,0.410470763916968,1.57000725636286,-0.557241276416213,-0.522829354010935,0.368678593277265,1.15941613464729,0,1,4,3,0,0,2,0,0,1,1,3.66666666666667,0
"802",-1.49467437564299,-1.21079152219409,-0.561545432184393,-1.05548368807522,-0.949322365529688,-0.185584000028951,-0.963702640901991,-1.13467195190209,-0.306119747430679,-0.265326049379903,-0.522829354010935,-0.844264857553592,-1.47489243038047,1,1,3,3,1,0,1,0,0,0,0,2.33333333333333,0
"803",-0.143729350204866,-0.163440162995771,0.0496402229130159,0.17760987564456,0.603372988152612,-0.326993120424469,0.425626879129434,0.264483414403549,1.57000725636286,-0.946461579131294,0.484921255837449,0.308228268097564,-0.114994703479995,1,1,4,3,0,0,3,0,0,1,1,3.33333333333333,0
"804",1.44365441181763,0.86800273836968,2.10625668912676,1.41070343936435,0.603372988152612,2.54832566095106,0.563898897566851,3.1711218970307,1.57000725636286,-1.09241919264945,1.82858873563529,1.12892170477835,1.24745470347718,1,1,5,3,1,0,4,0,0,2,1,4,0
"806",0.957221116024558,0.625884830495514,-0.0106963869239429,0.17760987564456,-0.949322365529688,0.351770657474016,-0.963702640901991,0.744982365831426,-0.306119747430679,-1.09241919264945,0.484921255837449,-0.774921488667459,0.423726648846118,1,1,5,3,0,1,4,0,0,1,0,2.66666666666667,0
"807",0.377614701552581,0.175501124223228,-1.18031845748234,0.17760987564456,-0.949322365529688,-0.449547691433918,0.665403669489408,-0.594286923648188,-0.306119747430679,0.80502978308657,-0.858746223960395,-0.0362893846281626,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3,0
"808",2.33739336647094,1.71200516498335,0.295732427954153,0.17760987564456,0.603372988152612,0.229216086464568,-0.963702640901991,0.697163913155077,1.57000725636286,-0.849156503452524,-0.522829354010935,1.19064138299347,1.17900826595388,1,1,4,3,1,0,2,0,0,1,1,3.33333333333333,0
"809",0.752623746113961,0.797599250363218,-0.861280997535716,0.17760987564456,0.603372988152612,0.0218160432178081,-0.963702640901991,-0.166187290644781,-0.306119747430679,0.853682320925955,-0.858746223960395,-0.238788096927686,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3,0
"810",0.924065472180354,-0.187205467747397,1.24351923982337,-1.05548368807522,-0.949322365529688,-0.562674987750332,0.465123885164968,-1.22791442013436,-0.306119747430679,1.0482924722835,-0.858746223960395,0.353034492553853,0.860349436064931,1,0,3,2,1,0,2,0,0,1,1,2.33333333333333,0
"811",0.495063351342542,0.252230013759891,-0.281051124167371,0.17760987564456,0.603372988152612,0.0218160432178081,1.18459217898671,0.152871082605575,0.319255920500502,-0.751851427773754,-0.186912484061474,0.616108845244049,-1.47489243038047,1,1,4,3,1,0,3,0,0,1,0,2.33333333333333,0
"812",0.171160146879297,-1.36417410417065,-1.62966697709119,-2.28857725179501,0.603372988152612,-0.279856746959296,0.940372270126675,-0.428332213579152,-0.306119747430679,-0.897809041291909,0.149004385887988,-0.618892716178708,-1.47489243038047,1,1,4,3,0,0,3,0,0,1,0,3.66666666666667,0
"814",0.377614701552581,0.175501124223228,0.0196182668840539,1.41070343936435,-0.949322365529688,-0.84077959119485,-0.963702640901991,-0.199475735821101,-0.93149541536186,1.29155516148042,-0.186912484061474,0.235556089553077,1.12090609546365,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"815",-1.14558725936003,-0.151783480561926,-0.424344085087302,0.17760987564456,-0.949322365529688,-0.939765975471713,1.08995778501186,-0.995268372618355,-0.306119747430679,1.63212292635612,-0.186912484061474,-1.14692801235574,0.63795117239461,1,1,2,3,1,0,1,0,0,1,1,2.33333333333333,0
"816",-0.953920716952637,0.60392539983684,0.458967425357696,0.17760987564456,-0.949322365529688,0.559170700720776,-0.963702640901991,0.713278548493267,-0.306119747430679,-0.508588738576828,-0.186912484061474,-0.352537892953413,0.16715543726738,1,1,4,3,0,0,3,0,0,1,0,2.66666666666667,0
"817",0.296710941292182,0.485653846567923,-1.09281218388232,-1.05548368807522,0.603372988152612,-0.963334162204299,-0.963702640901991,-0.565876053986749,-1.55687108329304,1.43751277499858,-0.522829354010935,-0.648661467949871,0.74005741500369,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"818",0.337432508614405,0.777789435413526,0.51091552869079,0.17760987564456,2.15606834183491,1.78000277346875,0.966735867028784,1.19447165553815,0.944631588431683,-0.800503965613139,0.82083812578691,1.21187733787777,0.416092542549554,1,1,4,3,0,0,2,0,0,1,0,2.66666666666667,0
"819",0.5709100822354,-0.0214985660048898,-0.960092445332549,0.17760987564456,-0.949322365529688,-0.185584000028951,-0.963702640901991,-0.247312376142461,-0.306119747430679,0.80502978308657,0.149004385887988,-0.535031618969281,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3,0
"820",-1.21226491516857,-0.65691832570526,-0.166868011107719,-1.05548368807522,0.603372988152612,0.0218160432178081,1.06115946095375,0.702930698429053,0.944631588431683,-1.09241919264945,0.484921255837449,0.290904941672632,0.180166238925307,1,1,4,3,1,0,4,0,0,2,0,3,0
"821",0.255435322061719,-0.410570082996777,0.419428747225004,0.17760987564456,-0.949322365529688,0.545029788681224,-0.963702640901991,0.181229968980185,0.319255920500502,-0.849156503452524,0.484921255837449,-0.388096283024675,0.293376760810764,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"822",-0.289375456879063,-0.774285379649074,-1.32300593132901,-1.05548368807522,-0.949322365529688,0.455470679097396,-0.963702640901991,-1.56556182366176,-1.55687108329304,1.63212292635612,-2.68229494654318,-1.95512317668527,0.823626557988102,0,0,3,3,0,0,2,0,0,1,0,2,0
"824",-0.289375456879063,0.205369392172931,0.119280025315416,0.17760987564456,0.603372988152612,-1.1283114693324,1.27447735968486,-0.519208811160824,-0.306119747430679,1.77808053987427,0.149004385887988,-0.658029569545638,-1.47489243038047,1,1,3,3,1,0,1,0,0,1,1,2.33333333333333,0
"825",0.60813399974159,0.449534344509578,0.119280025315416,0.17760987564456,0.603372988152612,1.39819814840085,-0.963702640901991,0.800154048396844,-0.306119747430679,-1.09241919264945,0.82083812578691,-0.658029569545638,0.810706752865875,1,1,4,3,0,1,4,0,0,1,0,3,0
"826",1.63417421022531,0.992407459132964,1.16401338996655,-1.05548368807522,0.603372988152612,3.49105313025451,1.05310140746977,2.10059721227684,0.944631588431683,-1.09241919264945,2.16450560558475,1.90125914432617,0.293376760810764,1,1,5,3,1,0,4,0,1,2,0,3.66666666666667,0
"827",-0.832556084670945,-0.73235346679586,-1.87336708825831,-1.05548368807522,-0.949322365529688,-2.25958443249655,-0.963702640901991,-1.14408171016868,-0.306119747430679,1.72942800203489,-0.522829354010935,-0.513562218223924,0.724531485298541,1,1,4,0,1,0,2,0,0,1,0,2.33333333333333,0
"828",-0.0503770242000872,-0.0862447608278785,0.00233181391812342,0.17760987564456,0.603372988152612,0.22450244911805,1.21915381899203,0.264483414403549,-0.306119747430679,-0.703198889934369,0.484921255837449,-0.724500033536317,0.22882730025547,1,1,4,3,0,0,3,0,0,1,0,2.66666666666667,0
"830",-2.99543991257254,-2.45259024946081,-0.49218807218476,-1.05548368807522,-0.949322365529688,0.00296149383173908,-0.963702640901991,-0.377053893052694,0.319255920500502,-1.04376665481006,0.484921255837449,-1.03089734616467,0.888867933152885,1,1,4,3,0,0,4,0,0,1,1,2.66666666666667,0
"831",0.5709100822354,0.565345320075296,-0.0900331769238139,0.17760987564456,2.15606834183491,-0.100738527791641,-0.963702640901991,-0.0703774359756418,0.319255920500502,1.38886023715919,-0.522829354010935,0.713170306938118,0.955696376489364,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"832",-2.34285410773144,-2.0161563610689,-0.55117213576218,-1.05548368807522,-0.949322365529688,0.00296149383173908,-0.963702640901991,-0.314783670364371,0.319255920500502,-1.04376665481006,-0.186912484061474,-1.08066008399686,0.888867933152885,1,1,4,3,0,0,4,0,0,1,1,2.66666666666667,0
"833",-1.21226491516857,0.13454422964486,0.758384128652606,0.17760987564456,0.603372988152612,0.629875260918535,1.06115946095375,0.848514909404924,1.57000725636286,-0.751851427773754,0.82083812578691,0.571730516771737,0.22882730025547,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"834",1.24036326849992,0.225813604939396,0.175120304477098,0.17760987564456,-0.949322365529688,-0.034747604940399,-0.963702640901991,-0.0548781018744249,-0.93149541536186,1.09694501012288,-0.186912484061474,0.245083784327198,0.848429989618247,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"835",0.377614701552581,-0.242315808542458,-0.699645346081255,0.17760987564456,-0.949322365529688,-0.110165802484675,-0.963702640901991,-0.510897601399085,-0.306119747430679,1.19425008580165,-0.522829354010935,-0.261496609165255,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"836",-0.289375456879063,0.145169811804646,-0.916111617056672,-1.05548368807522,-0.949322365529688,-0.20443854941502,1.21915381899203,-0.741231392485902,-0.306119747430679,-0.362631125058673,-1.00271059679588,-0.620744007680292,-1.47489243038047,1,1,4,3,1,0,1,0,0,1,0,2.66666666666667,0
"837",0.924065472180354,-0.187205467747397,0.262031316267153,-1.05548368807522,-0.949322365529688,1.56788909287547,-0.963702640901991,-0.27240784268533,-0.306119747430679,0.561767093889644,-1.00271059679588,0.0187620880774323,1.22663527266748,1,1,3,3,1,0,2,0,0,1,0,2.33333333333333,0
"838",-3.38324944538703,-3.26404612437095,-1.15820993464957,-1.05548368807522,-0.949322365529688,-1.01518417301599,-0.963702640901991,-1.37828443476126,0.319255920500502,0.610419631729029,-0.522829354010935,-1.00103492663504,-1.47489243038047,1,1,3,3,0,0,1,0,0,0,1,2.33333333333333,0
"839",0.377614701552581,0.12982598342278,-0.82431475936426,0.17760987564456,-0.949322365529688,-0.60038408652247,1.20295108851056,-0.437277210333211,-0.93149541536186,-0.995114116970679,-0.522829354010935,-1.50663435370777,-1.47489243038047,1,1,4,3,1,0,3,0,0,1,0,2.66666666666667,0
"840",0.171160146879297,0.543356931492104,-0.55117213576218,0.17760987564456,-0.949322365529688,-1.1283114693324,-0.963702640901991,-0.691314422201194,-1.55687108329304,-0.459936200737443,-0.522829354010935,-0.542224872353129,-1.47489243038047,1,1,3,3,1,0,1,0,0,1,1,2.33333333333333,0
"841",-0.289375456879063,0.606824683166235,0.104637718384747,1.41070343936435,-0.949322365529688,-0.374129493889642,-0.963702640901991,-0.509975783767055,-0.306119747430679,1.72942800203489,0.484921255837449,-0.391506497729034,1.08435629324249,1,0,2,3,1,0,1,0,0,1,1,2.33333333333333,0
"842",-0.289375456879063,0.309270279572902,0.221909563224181,0.17760987564456,0.603372988152612,0.973970787214295,0.676397502853598,-0.206021409604658,-0.306119747430679,-0.800503965613139,0.149004385887988,-0.565731563791725,0.829953409193251,1,1,4,4,1,0,2,0,0,1,1,2.33333333333333,0
"843",0.644906707130921,0.0232542165655006,-0.643133840718054,0.17760987564456,-0.949322365529688,0.0500978672969117,-0.963702640901991,0.064400168417638,0.319255920500502,0.950987396604725,0.149004385887988,0.188811257634769,0.773192546628704,1,1,3,4,0,0,2,0,0,1,0,3.33333333333333,0
"844",0.5709100822354,-0.211507515070225,0.708714998252984,3.87689056680392,-0.949322365529688,-2.25958443249655,-0.963702640901991,-0.491608243579431,-0.306119747430679,1.14559754796227,-1.19466309390986,-0.127931961855809,-1.47489243038047,1,0,3,0,0,0,2,1,0,1,0,2.33333333333333,0
"845",1.24036326849992,0.687234973359995,-0.0369177036819602,1.41070343936435,0.603372988152612,1.13423445699588,1.35941644131616,-0.265691820469984,-0.93149541536186,1.72942800203489,0.149004385887988,-0.79850315233195,0.960457788922788,1,1,3,3,1,0,2,1,0,1,1,2.66666666666667,0
"846",0.255435322061719,1.22209006278001,0.532916040653465,0.17760987564456,2.15606834183491,0.6204479862255,-0.963702640901991,0.00620478763863008,0.944631588431683,0.172546791174563,-1.33862746674534,1.38344217738078,-1.47489243038047,1,1,3,3,1,0,1,1,0,1,0,3.66666666666667,0
"847",0.377614701552581,0.0866318287536632,0.665250595837156,0.17760987564456,0.603372988152612,-0.25628856022671,1.13691651063721,0.572985694730935,1.57000725636286,-0.313978587219288,0.484921255837449,0.542563360965601,1.10212205718943,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"848",-1.8060974340924,1.08532280259222,-1.57161361809826,0.17760987564456,0.603372988152612,-0.666375009373712,-0.963702640901991,-0.632661276582364,-0.306119747430679,0.7077247074078,-0.522829354010935,-0.986222459176449,-1.47489243038047,1,1,3,3,0,0,3,0,0,1,0,3,0
"849",0.377614701552581,3.19356978112995,1.54792682907626,2.64379700308413,0.603372988152612,-0.562674987750332,1.41728142795328,0.880976168223331,0.944631588431683,-0.557241276416213,0.484921255837449,0.626797913854397,1.0076955735782,0,1,3,2,1,0,2,0,0,1,1,2.33333333333333,0
"850",0.5709100822354,0.145169811804646,0.802250407287891,0.17760987564456,0.603372988152612,0.153797888920291,0.858587556845251,0.237029611409717,0.319255920500502,-0.459936200737443,1.49267186568583,-0.0438125952756627,0.656614435488055,1,1,3,3,1,0,4,0,0,1,1,2.33333333333333,0
"851",-1.8060974340924,-1.36549683053682,-1.62966697709119,-2.28857725179501,-0.949322365529688,-0.279856746959296,0.940372270126675,-0.671614882493429,-0.306119747430679,-0.897809041291909,0.149004385887988,-0.624450271590641,-1.47489243038047,1,1,4,3,0,0,3,0,0,1,0,3.33333333333333,0
"852",-1.28044107000244,-2.00633993319949,0.0496402229130159,-1.05548368807522,0.603372988152612,-0.374129493889642,0.948472737543402,0.597103952622266,-0.306119747430679,-0.946461579131294,0.82083812578691,-0.720658857505133,-0.0687708663568665,1,1,4,3,0,0,4,0,0,1,0,3.66666666666667,0
"853",-0.659153963566959,-0.437282702199221,0.430776908429645,1.41070343936435,2.15606834183491,-1.1283114693324,-0.963702640901991,-0.101658197506021,-0.306119747430679,1.6807754641955,0.484921255837449,0.180480440020364,0.762409498498559,1,1,3,3,1,0,3,0,0,1,1,2.33333333333333,0
"854",0.296710941292182,0.597143650671017,0.0260759903239741,0.17760987564456,0.603372988152612,0.780711656007087,1.03646063061488,-0.197841908269525,-0.93149541536186,1.09694501012288,0.484921255837449,0.179089554286139,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3.33333333333333,0
"856",0.255435322061719,-0.501729827345273,-0.995730574356125,0.17760987564456,-0.949322365529688,-1.03403872240206,-0.963702640901991,-0.761471705100729,0.319255920500502,-1.09241919264945,0.82083812578691,-0.289321472679548,0.674552725740867,1,1,3,3,1,0,1,0,0,1,0,2.33333333333333,0
"857",0.171160146879297,0.406148121246647,-1.03783131236763,0.17760987564456,-0.949322365529688,0.455470679097396,-0.963702640901991,-0.384066477091592,-0.306119747430679,0.367156942532104,-0.186912484061474,0.118617418738246,0.16715543726738,0,1,3,3,0,0,3,0,0,1,0,4,0
"858",-0.0503770242000872,-0.181176829602873,0.102540320181321,0.17760987564456,0.603372988152612,-0.642806822641125,-0.963702640901991,0.0510864738314024,0.319255920500502,-0.411283662898058,-0.522829354010935,-0.673084118482212,0.1928205350345,1,1,3,3,1,0,3,0,0,1,1,2.66666666666667,0
"860",0.5709100822354,0.416641799222124,1.91547836103654,1.41070343936435,0.603372988152612,0.658157084997638,-0.963702640901991,0.986322890494556,1.57000725636286,-0.022063360182977,0.149004385887988,1.54337906356065,1.14056237746351,1,1,4,3,1,0,3,0,1,1,1,2.66666666666667,0
"861",-0.54882503357875,-0.301070415360213,-0.0150512793986704,0.17760987564456,0.603372988152612,-1.24143876564882,-0.963702640901991,0.277422360033285,-0.93149541536186,-0.654546352094983,1.49267186568583,-0.778837981900113,1.058277024018,1,1,4,3,1,0,3,0,0,1,1,2.33333333333333,0
"862",0.377614701552581,0.519604597381862,-0.998718938563736,0.17760987564456,-0.949322365529688,0.116088790148153,-0.963702640901991,-0.671614882493429,0.319255920500502,1.09694501012288,-1.19466309390986,-0.00639732328409893,-1.47489243038047,1,1,3,3,0,0,1,0,0,1,0,2.66666666666667,0
"863",0.60813399974159,0.159787535982847,-0.829973346401244,0.17760987564456,-0.949322365529688,0.00296149383173908,-0.963702640901991,-0.297749748216335,-0.306119747430679,0.123894253335178,-0.522829354010935,-0.761256798316156,-1.47489243038047,1,1,3,3,1,0,3,0,0,1,0,2.66666666666667,0
"864",0.171160146879297,-0.22845367694389,-0.688801768505073,0.17760987564456,-0.949322365529688,0.907979864363053,-0.963702640901991,-0.652064582025213,-0.306119747430679,1.34020769931981,-0.858746223960395,0.55231958790859,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"865",0.255435322061719,-0.0609488372153523,-0.134999871200529,0.17760987564456,-0.949322365529688,0.233929723811085,-0.963702640901991,0.992303033025741,-0.306119747430679,-1.09241919264945,0.484921255837449,-0.88671156334548,0.810706752865875,1,1,4,3,1,0,4,0,0,1,0,3,0
"866",0.296710941292182,-0.036199358820553,-1.11135732465351,0.17760987564456,-0.949322365529688,1.99211645406202,-0.963702640901991,-0.357866968778312,-0.306119747430679,0.80502978308657,-0.522829354010935,-0.0817352772370471,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"867",0.0401882449112818,0.349333396853942,0.430776908429645,0.17760987564456,0.603372988152612,1.84128005897347,1.06115946095375,0.974943035706438,-0.306119747430679,-1.09241919264945,0.82083812578691,-0.377890520926307,0.554696723513475,0,1,4,3,1,0,4,0,0,1,0,3.33333333333333,0
"868",0.752623746113961,-0.481133071367748,-0.765513144711065,0.17760987564456,-0.949322365529688,0.304634284008844,1.01006688026522,-0.721148592401803,0.319255920500502,1.14559754796227,-1.19466309390986,0.238281602157736,-1.47489243038047,1,1,2,3,0,0,1,0,0,1,0,2.33333333333333,0
